fileId,fileUrls from query MCD19A2--61 2022-01-01..2022-12-31 x35.5y32.2 x37.4y31[7],size
7320223867,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022312.h20v05.061.2023013060204.hdf,12208436
7324472996,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022312.h21v05.061.2023014221857.hdf,10546988
7320131655,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022311.h20v05.061.2023013050029.hdf,9899753
7324367391,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022311.h21v05.061.2023014213154.hdf,12103000
7320029780,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022310.h20v05.061.2023013035815.hdf,14079889
7324268181,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022310.h21v05.061.2023014204819.hdf,13363462
7324170190,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022309.h21v05.061.2023014195629.hdf,13616712
7319951571,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022309.h20v05.061.2023013030506.hdf,15160839
7319856839,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022308.h20v05.061.2023013014819.hdf,15585084
7324053924,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022308.h21v05.061.2023014185544.hdf,13639734
7323940257,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022307.h21v05.061.2023014180357.hdf,15079946
7319744348,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022307.h20v05.061.2023013005045.hdf,16061046
7323843077,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022306.h21v05.061.2023014171611.hdf,12528768
7319679987,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022306.h20v05.061.2023013001013.hdf,16040523
7319615614,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022305.h20v05.061.2023012232401.hdf,14923145
7323758818,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022305.h21v05.061.2023014163016.hdf,13247391
7319531433,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022304.h20v05.061.2023012222123.hdf,15517770
7323650204,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022304.h21v05.061.2023014153952.hdf,12588964
7319415228,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022303.h20v05.061.2023012211150.hdf,15566413
7323570665,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022303.h21v05.061.2023014145620.hdf,12333618
7319316996,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022302.h20v05.061.2023012201011.hdf,16550473
7323503351,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022302.h21v05.061.2023014141305.hdf,12472614
7319208023,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022301.h20v05.061.2023012191359.hdf,17137077
7323425584,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022301.h21v05.061.2023014133115.hdf,13701266
7323335627,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022300.h21v05.061.2023014124945.hdf,12017675
7319112024,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022300.h20v05.061.2023012181046.hdf,16845633
7323267611,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022299.h21v05.061.2023014120126.hdf,10927367
7319007509,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2022299.h20v05.061.2023012171927.hdf,15976692
