fileId,fileUrls from query MCD19A2--61 2020-12-10..2021-12-31 x35.5y32.2 x37.4y31[7],size
7603904442,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021365.h20v05.061.2023157162424.hdf,7511670
7604259611,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021365.h21v05.061.2023157174205.hdf,10546113
7603909492,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021364.h21v05.061.2023157162420.hdf,9633370
7590342475,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021364.h20v05.061.2023152112337.hdf,6635860
7590314616,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021363.h21v05.061.2023152105816.hdf,9987077
7590310034,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021363.h20v05.061.2023152105644.hdf,8646471
7590288727,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021362.h21v05.061.2023152103424.hdf,9737158
7590279056,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021362.h20v05.061.2023152102922.hdf,8358939
7590243752,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021361.h20v05.061.2023152100504.hdf,10725387
7590251415,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021361.h21v05.061.2023152100741.hdf,11637847
7590215891,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021360.h21v05.061.2023152094116.hdf,12178121
7590206096,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021360.h20v05.061.2023152093603.hdf,10539367
7590176214,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021359.h20v05.061.2023152091235.hdf,10833214
7590184735,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021359.h21v05.061.2023152091629.hdf,11097081
7590139830,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021358.h20v05.061.2023152084737.hdf,10958602
7590146046,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021358.h21v05.061.2023152084824.hdf,8559289
7590118234,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021357.h21v05.061.2023152082742.hdf,9475460
7590106668,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021357.h20v05.061.2023152082205.hdf,8414647
7590101379,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021356.h21v05.061.2023152081339.hdf,11198251
7590066360,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021356.h20v05.061.2023152075528.hdf,10455159
7590025151,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021355.h20v05.061.2023152073246.hdf,10294145
7590080211,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021355.h21v05.061.2023152075930.hdf,11963399
7589976095,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021354.h20v05.061.2023152070014.hdf,4114102
7590051173,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021354.h21v05.061.2023152074419.hdf,5411389
7589961172,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MCD19A2.A2021353.h20v05.061.2023152064848.hdf,7111454
