fileId,fileUrls from query MOD13A2--61 2020-12-10..2025-01-20 x35.5y32.2 x37.4y31[7],size
7523839171,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2023097.h21v05.061.2023114113742.hdf,21434193
7526312473,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2023097.h20v05.061.2023115121329.hdf,12278816
7503489868,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2023081.h20v05.061.2023100010513.hdf,12249258
7503479226,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2023081.h21v05.061.2023100010204.hdf,21647638
7470476396,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2023065.h20v05.061.2023082004811.hdf,12267423
7470449810,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2023065.h21v05.061.2023082003425.hdf,21679417
7447806396,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2023049.h21v05.061.2023070134834.hdf,21644972
7447817739,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2023049.h20v05.061.2023070135944.hdf,12407677
7413900403,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2023033.h20v05.061.2023054045723.hdf,12643212
7413929796,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2023033.h21v05.061.2023054050819.hdf,21901396
7368961222,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2023017.h20v05.061.2023034172441.hdf,12154115
7368959929,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2023017.h21v05.061.2023034172434.hdf,21710364
7334857365,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2023001.h20v05.061.2023019191812.hdf,12116216
7334857158,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2023001.h21v05.061.2023019191815.hdf,21511925
7302586439,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022353.h21v05.061.2023006053405.hdf,21340093
7302533728,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022353.h20v05.061.2023006050029.hdf,12060025
7273857072,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022337.h21v05.061.2022360145919.hdf,21230490
7273830513,https://ladsweb.modaps.eosdis.nasa.gov/api/v2/content/archives/MOD13A2.A2022337.h20v05.061.2022360144446.hdf,11932921
